timestamp,level,spot_id,free_spots_on_floor,cars_entered_last_15,is_peak_hour,is_weekend,spot_distance_entrance,prob_occupied_per_min,estimated_time_avail_min,estimated_time_label
8/1/2025 16:00,L3,L3-O,6,18,0,0,4.8,0.27,7,<7 mins
8/1/2025 16:00,L2,L2-A,5,18,0,0,2,0.472,4,<4 mins
8/1/2025 16:00,L2,L2-B,5,18,0,0,2.2,0.409,2,<2 mins
8/1/2025 16:00,L2,L2-C,5,18,0,0,2.4,0.428,3,<3 mins
8/1/2025 16:00,L2,L2-D,5,18,0,0,1,0.536,3,<3 mins
8/1/2025 16:00,L2,L2-E,5,18,0,0,1,0.485,2,<2 mins
8/1/2025 16:00,L2,L2-F,5,18,0,0,3.1,0.394,1,<1 mins
8/1/2025 16:00,L2,L2-G,5,18,0,0,3.3,0.338,4,<4 mins
8/1/2025 16:00,L2,L2-H,5,18,0,0,3.5,0.372,4,<4 mins
8/1/2025 16:00,L2,L2-I,5,18,0,0,3.7,0.35,4,<4 mins
8/1/2025 16:00,L2,L2-J,5,18,0,0,3.9,0.326,4,<4 mins
8/1/2025 16:00,L2,L2-K,5,18,0,0,4.1,0.333,3,<3 mins
8/1/2025 16:00,L2,L2-L,5,18,0,0,1,0.505,4,<4 mins
8/1/2025 16:00,L2,L2-M,5,18,0,0,1,0.495,1,<1 mins
8/1/2025 16:00,L2,L2-N,5,18,0,0,4.8,0.23,7,<7 mins
8/1/2025 16:00,L1,L1-A,3,18,0,0,2,0.451,2,<2 mins
8/1/2025 16:00,L1,L1-B,3,18,0,0,1,0.517,4,<4 mins
8/1/2025 16:00,L1,L1-C,3,18,0,0,1,0.495,4,<4 mins
8/1/2025 16:00,L1,L1-D,3,18,0,0,2.8,0.374,2,<2 mins
8/1/2025 16:00,L1,L1-E,3,18,0,0,3.1,0.391,5,<5 mins
8/1/2025 16:00,L1,L1-F,3,18,0,0,3.4,0.399,5,<5 mins
8/1/2025 16:00,L1,L1-G,3,18,0,0,3.6,0.389,4,<4 mins
8/1/2025 16:00,L1,L1-H,3,18,0,0,1,0.508,4,<4 mins
8/1/2025 16:00,L1,L1-I,3,18,0,0,1,0.547,4,<4 mins
8/1/2025 16:00,L1,L1-J,3,18,0,0,1,0.532,4,<4 mins
8/1/2025 16:00,L1,L1-K,3,18,0,0,4.7,0.296,5,<5 mins
8/1/2025 16:00,GF,GF-A,2,18,0,0,2,0.477,4,<4 mins
8/1/2025 16:00,GF,GF-B,2,18,0,0,1,0.527,4,<4 mins
8/1/2025 16:00,GF,GF-C,2,18,0,0,1,0.547,3,<3 mins
8/1/2025 16:00,GF,GF-D,2,18,0,0,3.8,0.34,6,<6 mins
8/1/2025 16:00,GF,GF-E,2,18,0,0,4.4,0.293,4,<4 mins
8/1/2025 16:00,GF,GF-G,2,18,0,0,3.2,0.37,6,<6 mins
8/1/2025 16:00,GF,GF-H,2,18,0,0,1,0.526,4,<4 mins
8/1/2025 16:00,GF,GF-I,2,18,0,0,1,0.539,4,<4 mins
8/1/2025 16:00,GF,GF-J,2,18,0,0,1,0.532,4,<4 mins
8/1/2025 16:00,GF,GF-K,2,18,0,0,4.2,0.305,6,<6 mins
8/1/2025 16:00,LG,LG-A,6,18,0,0,2,0.377,6,<6 mins
8/1/2025 16:00,LG,LG-B,6,18,0,0,2.2,0.415,5,<5 mins
8/1/2025 16:00,LG,LG-C,6,18,0,0,2.5,0.432,3,<3 mins
8/1/2025 16:00,LG,LG-D,6,18,0,0,1,0.517,1,<1 mins
8/1/2025 16:00,LG,LG-E,6,18,0,0,1,0.499,2,<2 mins
8/1/2025 16:00,LG,LG-F,6,18,0,0,3.2,0.366,5,<5 mins
8/1/2025 16:00,LG,LG-G,6,18,0,0,3.4,0.337,5,<5 mins
8/1/2025 16:00,LG,LG-H,6,18,0,0,1,0.509,3,<3 mins
8/1/2025 16:00,LG,LG-I,6,18,0,0,1,0.541,2,<2 mins
8/1/2025 16:00,LG,LG-J,6,18,0,0,4.1,0.329,6,<6 mins
8/1/2025 16:00,LG,LG-K,6,18,0,0,4.3,0.247,7,<7 mins
8/1/2025 16:00,LG,LG-L,6,18,0,0,4.5,0.293,5,<5 mins
8/1/2025 16:00,LG,LG-M,6,18,0,0,4.8,0.26,6,<6 mins
8/1/2025 16:05,L3,L3-A,8,20,0,0,2,0.453,2,<2 mins
8/1/2025 16:05,L3,L3-B,8,20,0,0,2.2,0.373,4,<4 mins
8/1/2025 16:05,L3,L3-C,8,20,0,0,2.4,0.421,3,<3 mins
8/1/2025 16:05,L3,L3-D,8,20,0,0,2.6,0.338,2,<2 mins
8/1/2025 16:05,L3,L3-E,8,20,0,0,1,0.492,3,<3 mins
8/1/2025 16:05,L3,L3-F,8,20,0,0,1,0.509,3,<3 mins
8/1/2025 16:05,L3,L3-G,8,20,0,0,3.2,0.331,5,<5 mins
8/1/2025 16:05,L3,L3-H,8,20,0,0,3.4,0.354,6,<6 mins
8/1/2025 16:05,L3,L3-I,8,20,0,0,3.6,0.319,4,<4 mins
8/1/2025 16:05,L3,L3-J,8,20,0,0,3.8,0.324,3,<3 mins
8/1/2025 16:05,L3,L3-K,8,20,0,0,4,0.311,4,<4 mins
8/1/2025 16:05,L3,L3-L,8,20,0,0,1,0.482,3,<3 mins
8/1/2025 16:05,L3,L3-M,8,20,0,0,1,0.486,5,<5 mins
8/1/2025 16:05,L3,L3-N,8,20,0,0,4.6,0.249,5,<5 mins
8/1/2025 16:05,L3,L3-O,8,20,0,0,4.8,0.275,6,<6 mins
8/1/2025 16:05,L2,L2-A,4,20,0,0,2,0.44,3,<3 mins
8/1/2025 16:05,L2,L2-B,4,20,0,0,2.2,0.465,2,<2 mins
8/1/2025 16:05,L2,L2-C,4,20,0,0,2.4,0.448,3,<3 mins
8/1/2025 16:05,L2,L2-D,4,20,0,0,1,0.51,4,<4 mins
8/1/2025 16:05,L2,L2-E,4,20,0,0,1,0.546,3,<3 mins
8/1/2025 16:05,L2,L2-F,4,20,0,0,3.1,0.401,5,<5 mins
8/1/2025 16:05,L2,L2-G,4,20,0,0,3.3,0.372,4,<4 mins
8/1/2025 16:05,L2,L2-H,4,20,0,0,3.5,0.359,3,<3 mins
8/1/2025 16:05,L2,L2-I,4,20,0,0,3.7,0.347,3,<3 mins
8/1/2025 16:05,L2,L2-J,4,20,0,0,3.9,0.351,3,<3 mins
8/1/2025 16:05,L2,L2-K,4,20,0,0,4.1,0.302,6,<6 mins
8/1/2025 16:05,L2,L2-L,4,20,0,0,1,0.537,2,<2 mins
8/1/2025 16:05,L2,L2-M,4,20,0,0,1,0.537,2,<2 mins
8/1/2025 16:05,L2,L2-N,4,20,0,0,4.8,0.278,6,<6 mins
8/1/2025 16:05,L1,L1-A,2,20,0,0,2,0.463,2,<2 mins
8/1/2025 16:05,L1,L1-B,2,20,0,0,1,0.553,3,<3 mins
8/1/2025 16:05,L1,L1-C,2,20,0,0,1,0.536,4,<4 mins
8/1/2025 16:05,L1,L1-D,2,20,0,0,2.8,0.46,3,<3 mins
8/1/2025 16:05,L1,L1-E,2,20,0,0,3.1,0.39,4,<4 mins
8/1/2025 16:05,L1,L1-F,2,20,0,0,3.4,0.367,5,<5 mins
8/1/2025 16:05,L1,L1-G,2,20,0,0,3.6,0.357,4,<4 mins
8/1/2025 16:05,L1,L1-H,2,20,0,0,1,0.517,3,<3 mins
8/1/2025 16:05,L1,L1-I,2,20,0,0,1,0.538,3,<3 mins
8/1/2025 16:05,L1,L1-J,2,20,0,0,1,0.536,3,<3 mins
8/1/2025 16:05,L1,L1-K,2,20,0,0,4.7,0.291,4,<4 mins
8/1/2025 16:05,GF,GF-A,6,20,0,0,2,0.509,3,<3 mins
8/1/2025 16:05,GF,GF-B,6,20,0,0,1,0.576,2,<2 mins
8/1/2025 16:05,GF,GF-C,6,20,0,0,1,0.505,2,<2 mins
8/1/2025 16:05,GF,GF-D,6,20,0,0,3.8,0.368,4,<4 mins
8/1/2025 16:05,GF,GF-E,6,20,0,0,4.4,0.344,4,<4 mins
8/1/2025 16:05,GF,GF-G,6,20,0,0,3.2,0.404,4,<4 mins
8/1/2025 16:05,GF,GF-H,6,20,0,0,1,0.525,4,<4 mins
8/1/2025 16:05,GF,GF-I,6,20,0,0,1,0.531,3,<3 mins
8/1/2025 16:05,GF,GF-J,6,20,0,0,1,0.55,2,<2 mins
8/1/2025 16:05,GF,GF-K,6,20,0,0,4.2,0.342,6,<6 mins
8/1/2025 16:05,LG,LG-A,6,20,0,0,2,0.423,3,<3 mins
8/1/2025 16:05,LG,LG-B,6,20,0,0,2.2,0.44,4,<4 mins
8/1/2025 16:05,LG,LG-C,6,20,0,0,2.5,0.396,5,<5 mins
8/1/2025 16:05,LG,LG-D,6,20,0,0,1,0.515,2,<2 mins
8/1/2025 16:05,LG,LG-E,6,20,0,0,1,0.508,3,<3 mins
8/1/2025 16:05,LG,LG-F,6,20,0,0,3.2,0.345,2,<2 mins
8/1/2025 16:05,LG,LG-G,6,20,0,0,3.4,0.363,3,<3 mins
8/1/2025 16:05,LG,LG-H,6,20,0,0,1,0.534,5,<5 mins
8/1/2025 16:05,LG,LG-I,6,20,0,0,1,0.513,4,<4 mins
8/1/2025 16:05,LG,LG-J,6,20,0,0,4.1,0.289,3,<3 mins
8/1/2025 16:05,LG,LG-K,6,20,0,0,4.3,0.294,3,<3 mins
8/1/2025 16:05,LG,LG-L,6,20,0,0,4.5,0.291,4,<4 mins
8/1/2025 16:05,LG,LG-M,6,20,0,0,4.8,0.27,5,<5 mins
8/1/2025 16:10,L3,L3-A,8,19,0,0,2,0.406,2,<2 mins
8/1/2025 16:10,L3,L3-B,8,19,0,0,2.2,0.405,1,<1 mins
8/1/2025 16:10,L3,L3-C,8,19,0,0,2.4,0.414,4,<4 mins
8/1/2025 16:10,L3,L3-D,8,19,0,0,2.6,0.394,2,<2 mins
8/1/2025 16:10,L3,L3-E,8,19,0,0,1,0.484,2,<2 mins
8/1/2025 16:10,L3,L3-F,8,19,0,0,1,0.48,2,<2 mins
8/1/2025 16:10,L3,L3-G,8,19,0,0,3.2,0.337,3,<3 mins
8/1/2025 16:10,L3,L3-H,8,19,0,0,3.4,0.323,2,<2 mins
8/1/2025 16:10,L3,L3-I,8,19,0,0,3.6,0.349,4,<4 mins
8/1/2025 16:10,L3,L3-J,8,19,0,0,3.8,0.302,5,<5 mins
8/1/2025 16:10,L3,L3-K,8,19,0,0,4,0.263,4,<4 mins
8/1/2025 16:10,L3,L3-L,8,19,0,0,1,0.487,3,<3 mins
8/1/2025 16:10,L3,L3-M,8,19,0,0,1,0.462,4,<4 mins
8/1/2025 16:10,L3,L3-N,8,19,0,0,4.6,0.258,6,<6 mins
8/1/2025 16:10,L3,L3-O,8,19,0,0,4.8,0.247,5,<5 mins
8/1/2025 16:10,L2,L2-A,5,19,0,0,2,0.417,3,<3 mins
8/1/2025 16:10,L2,L2-B,5,19,0,0,2.2,0.437,4,<4 mins
8/1/2025 16:10,L2,L2-C,5,19,0,0,2.4,0.439,2,<2 mins
8/1/2025 16:10,L2,L2-D,5,19,0,0,1,0.501,4,<4 mins
8/1/2025 16:10,L2,L2-E,5,19,0,0,1,0.511,3,<3 mins
8/1/2025 16:10,L2,L2-F,5,19,0,0,3.1,0.401,3,<3 mins
8/1/2025 16:10,L2,L2-G,5,19,0,0,3.3,0.37,3,<3 mins
8/1/2025 16:10,L2,L2-H,5,19,0,0,3.5,0.35,4,<4 mins
8/1/2025 16:10,L2,L2-I,5,19,0,0,3.7,0.311,4,<4 mins
8/1/2025 16:10,L2,L2-J,5,19,0,0,3.9,0.346,5,<5 mins
8/1/2025 16:10,L2,L2-K,5,19,0,0,4.1,0.351,5,<5 mins
8/1/2025 16:10,L2,L2-L,5,19,0,0,1,0.525,3,<3 mins
8/1/2025 16:10,L2,L2-M,5,19,0,0,1,0.508,3,<3 mins
8/1/2025 16:10,L2,L2-N,5,19,0,0,4.8,0.286,4,<4 mins
8/1/2025 16:10,L1,L1-A,4,19,0,0,2,0.463,4,<4 mins
8/1/2025 16:10,L1,L1-B,4,19,0,0,1,0.529,3,<3 mins
8/1/2025 16:10,L1,L1-C,4,19,0,0,1,0.535,3,<3 mins
8/1/2025 16:10,L1,L1-D,4,19,0,0,2.8,0.419,3,<3 mins
8/1/2025 16:10,L1,L1-E,4,19,0,0,3.1,0.385,5,<5 mins
8/1/2025 16:10,L1,L1-F,4,19,0,0,3.4,0.368,6,<6 mins
8/1/2025 16:10,L1,L1-G,4,19,0,0,3.6,0.367,4,<4 mins
8/1/2025 16:10,L1,L1-H,4,19,0,0,1,0.542,2,<2 mins
8/1/2025 16:10,L1,L1-I,4,19,0,0,1,0.538,3,<3 mins
8/1/2025 16:10,L1,L1-J,4,19,0,0,1,0.535,2,<2 mins
8/1/2025 16:10,L1,L1-K,4,19,0,0,4.7,0.282,3,<3 mins
8/1/2025 16:10,GF,GF-A,4,19,0,0,2,0.464,2,<2 mins
8/1/2025 16:10,GF,GF-B,4,19,0,0,1,0.534,3,<3 mins
8/1/2025 16:10,GF,GF-C,4,19,0,0,1,0.547,3,<3 mins
8/1/2025 16:10,GF,GF-D,4,19,0,0,3.8,0.375,5,<5 mins
8/1/2025 16:10,GF,GF-E,4,19,0,0,4.4,0.33,4,<4 mins
8/1/2025 16:10,GF,GF-G,4,19,0,0,3.2,0.406,4,<4 mins
8/1/2025 16:10,GF,GF-H,4,19,0,0,1,0.534,4,<4 mins
8/1/2025 16:10,GF,GF-I,4,19,0,0,1,0.547,4,<4 mins
8/1/2025 16:10,GF,GF-J,4,19,0,0,1,0.561,3,<3 mins
8/1/2025 16:10,GF,GF-K,4,19,0,0,4.2,0.331,6,<6 mins
8/1/2025 16:10,LG,LG-A,5,19,0,0,2,0.448,1,<1 mins
8/1/2025 16:10,LG,LG-B,5,19,0,0,2.2,0.418,1,<1 mins
8/1/2025 16:10,LG,LG-C,5,19,0,0,2.5,0.366,3,<3 mins
8/1/2025 16:10,LG,LG-D,5,19,0,0,1,0.494,2,<2 mins
8/1/2025 16:10,LG,LG-E,5,19,0,0,1,0.461,4,<4 mins
8/1/2025 16:10,LG,LG-F,5,19,0,0,3.2,0.345,5,<5 mins
8/1/2025 16:10,LG,LG-G,5,19,0,0,3.4,0.333,4,<4 mins
8/1/2025 16:10,LG,LG-H,5,19,0,0,1,0.505,2,<2 mins
8/1/2025 16:10,LG,LG-I,5,19,0,0,1,0.5,3,<3 mins
8/1/2025 16:10,LG,LG-J,5,19,0,0,4.1,0.274,6,<6 mins
8/1/2025 16:10,LG,LG-K,5,19,0,0,4.3,0.272,4,<4 mins
8/1/2025 16:10,LG,LG-L,5,19,0,0,4.5,0.263,6,<6 mins
8/1/2025 16:10,LG,LG-M,5,19,0,0,4.8,0.227,7,<7 mins
8/1/2025 16:15,L3,L3-A,8,18,0,0,2,0.412,3,<3 mins
8/1/2025 16:15,L3,L3-B,8,18,0,0,2.2,0.409,3,<3 mins
8/1/2025 16:15,L3,L3-C,8,18,0,0,2.4,0.35,4,<4 mins
8/1/2025 16:15,L3,L3-D,8,18,0,0,2.6,0.386,4,<4 mins
8/1/2025 16:15,L3,L3-E,8,18,0,0,1,0.506,2,<2 mins
8/1/2025 16:15,L3,L3-F,8,18,0,0,1,0.467,3,<3 mins
8/1/2025 16:15,L3,L3-G,8,18,0,0,3.2,0.317,4,<4 mins
8/1/2025 16:15,L3,L3-H,8,18,0,0,3.4,0.299,2,<2 mins
8/1/2025 16:15,L3,L3-I,8,18,0,0,3.6,0.296,5,<5 mins
8/1/2025 16:15,L3,L3-J,8,18,0,0,3.8,0.308,4,<4 mins
8/1/2025 16:15,L3,L3-K,8,18,0,0,4,0.271,6,<6 mins
8/1/2025 16:15,L3,L3-L,8,18,0,0,1,0.443,3,<3 mins
8/1/2025 16:15,L3,L3-M,8,18,0,0,1,0.489,2,<2 mins
8/1/2025 16:15,L3,L3-N,8,18,0,0,4.6,0.214,9,<9 mins
8/1/2025 16:15,L3,L3-O,8,18,0,0,4.8,0.248,7,<7 mins
8/1/2025 16:15,L2,L2-A,5,18,0,0,2,0.46,1,<1 mins
8/1/2025 16:15,L2,L2-B,5,18,0,0,2.2,0.426,4,<4 mins
8/1/2025 16:15,L2,L2-C,5,18,0,0,2.4,0.395,3,<3 mins
8/1/2025 16:15,L2,L2-D,5,18,0,0,1,0.516,2,<2 mins
8/1/2025 16:15,L2,L2-E,5,18,0,0,1,0.51,3,<3 mins
8/1/2025 16:15,L2,L2-F,5,18,0,0,3.1,0.385,3,<3 mins
8/1/2025 16:15,L2,L2-G,5,18,0,0,3.3,0.35,4,<4 mins
8/1/2025 16:15,L2,L2-H,5,18,0,0,3.5,0.361,4,<4 mins
8/1/2025 16:15,L2,L2-I,5,18,0,0,3.7,0.344,4,<4 mins
8/1/2025 16:15,L2,L2-J,5,18,0,0,3.9,0.346,4,<4 mins
8/1/2025 16:15,L2,L2-K,5,18,0,0,4.1,0.318,4,<4 mins
8/1/2025 16:15,L2,L2-L,5,18,0,0,1,0.538,1,<1 mins
8/1/2025 16:15,L2,L2-M,5,18,0,0,1,0.506,2,<2 mins
8/1/2025 16:15,L2,L2-N,5,18,0,0,4.8,0.236,6,<6 mins
8/1/2025 16:15,L1,L1-A,3,18,0,0,2,0.458,3,<3 mins
8/1/2025 16:15,L1,L1-B,3,18,0,0,1,0.535,4,<4 mins
8/1/2025 16:15,L1,L1-C,3,18,0,0,1,0.498,5,<5 mins
8/1/2025 16:15,L1,L1-D,3,18,0,0,2.8,0.403,4,<4 mins
8/1/2025 16:15,L1,L1-E,3,18,0,0,3.1,0.392,4,<4 mins
8/1/2025 16:15,L1,L1-F,3,18,0,0,3.4,0.381,5,<5 mins
8/1/2025 16:15,L1,L1-G,3,18,0,0,3.6,0.373,3,<3 mins
8/1/2025 16:15,L1,L1-H,3,18,0,0,1,0.518,2,<2 mins
8/1/2025 16:15,L1,L1-I,3,18,0,0,1,0.534,3,<3 mins
8/1/2025 16:15,L1,L1-J,3,18,0,0,1,0.513,4,<4 mins
8/1/2025 16:15,L1,L1-K,3,18,0,0,4.7,0.31,7,<7 mins
8/1/2025 16:15,GF,GF-A,4,18,0,0,2,0.465,3,<3 mins
8/1/2025 16:15,GF,GF-B,4,18,0,0,1,0.582,2,<2 mins
8/1/2025 16:15,GF,GF-C,4,18,0,0,1,0.555,4,<4 mins
8/1/2025 16:15,GF,GF-D,4,18,0,0,3.8,0.353,4,<4 mins
8/1/2025 16:15,GF,GF-E,4,18,0,0,4.4,0.328,6,<6 mins
8/1/2025 16:15,GF,GF-G,4,18,0,0,3.2,0.385,5,<5 mins
8/1/2025 16:15,GF,GF-H,4,18,0,0,1,0.554,4,<4 mins
8/1/2025 16:15,GF,GF-I,4,18,0,0,1,0.57,4,<4 mins
8/1/2025 16:15,GF,GF-J,4,18,0,0,1,0.564,3,<3 mins
8/1/2025 16:15,GF,GF-K,4,18,0,0,4.2,0.318,6,<6 mins
8/1/2025 16:15,LG,LG-A,6,18,0,0,2,0.417,4,<4 mins
8/1/2025 16:15,LG,LG-B,6,18,0,0,2.2,0.392,4,<4 mins
8/1/2025 16:15,LG,LG-C,6,18,0,0,2.5,0.417,4,<4 mins
8/1/2025 16:15,LG,LG-D,6,18,0,0,1,0.479,2,<2 mins
8/1/2025 16:15,LG,LG-E,6,18,0,0,1,0.514,3,<3 mins
8/1/2025 16:15,LG,LG-F,6,18,0,0,3.2,0.334,6,<6 mins
8/1/2025 16:15,LG,LG-G,6,18,0,0,3.4,0.356,3,<3 mins
8/1/2025 16:15,LG,LG-H,6,18,0,0,1,0.54,2,<2 mins
8/1/2025 16:15,LG,LG-I,6,18,0,0,1,0.506,5,<5 mins
8/1/2025 16:15,LG,LG-J,6,18,0,0,4.1,0.314,5,<5 mins
8/1/2025 16:15,LG,LG-K,6,18,0,0,4.3,0.255,8,<8 mins
8/1/2025 16:15,LG,LG-L,6,18,0,0,4.5,0.289,3,<3 mins
8/1/2025 16:15,LG,LG-M,6,18,0,0,4.8,0.283,5,<5 mins
8/1/2025 16:20,L3,L3-A,9,17,0,0,2,0.404,4,<4 mins
8/1/2025 16:20,L3,L3-B,9,17,0,0,2.2,0.378,4,<4 mins
8/1/2025 16:20,L3,L3-C,9,17,0,0,2.4,0.443,4,<4 mins
8/1/2025 16:20,L3,L3-D,9,17,0,0,2.6,0.383,3,<3 mins
8/1/2025 16:20,L3,L3-E,9,17,0,0,1,0.436,5,<5 mins
8/1/2025 16:20,L3,L3-F,9,17,0,0,1,0.487,5,<5 mins
8/1/2025 16:20,L3,L3-G,9,17,0,0,3.2,0.324,6,<6 mins
8/1/2025 16:20,L3,L3-H,9,17,0,0,3.4,0.262,6,<6 mins
8/1/2025 16:20,L3,L3-I,9,17,0,0,3.6,0.321,4,<4 mins
8/1/2025 16:20,L3,L3-J,9,17,0,0,3.8,0.309,4,<4 mins
8/1/2025 16:20,L3,L3-K,9,17,0,0,4,0.274,5,<5 mins
8/1/2025 16:20,L3,L3-L,9,17,0,0,1,0.495,2,<2 mins
8/1/2025 16:20,L3,L3-M,9,17,0,0,1,0.452,2,<2 mins
8/1/2025 16:20,L3,L3-N,9,17,0,0,4.6,0.231,6,<6 mins
8/1/2025 16:20,L3,L3-O,9,17,0,0,4.8,0.239,5,<5 mins
8/1/2025 16:20,L2,L2-A,4,17,0,0,2,0.453,2,<2 mins
8/1/2025 16:20,L2,L2-B,4,17,0,0,2.2,0.43,3,<3 mins
8/1/2025 16:20,L2,L2-C,4,17,0,0,2.4,0.417,3,<3 mins
8/1/2025 16:20,L2,L2-D,4,17,0,0,1,0.501,3,<3 mins
8/1/2025 16:20,L2,L2-E,4,17,0,0,1,0.541,3,<3 mins
8/1/2025 16:20,L2,L2-F,4,17,0,0,3.1,0.399,5,<5 mins
8/1/2025 16:20,L2,L2-G,4,17,0,0,3.3,0.333,4,<4 mins
8/1/2025 16:20,L2,L2-H,4,17,0,0,3.5,0.375,4,<4 mins
8/1/2025 16:20,L2,L2-I,4,17,0,0,3.7,0.332,5,<5 mins
8/1/2025 16:20,L2,L2-J,4,17,0,0,3.9,0.343,4,<4 mins
8/1/2025 16:20,L2,L2-K,4,17,0,0,4.1,0.304,2,<2 mins
8/1/2025 16:20,L2,L2-L,4,17,0,0,1,0.504,2,<2 mins
8/1/2025 16:20,L2,L2-M,4,17,0,0,1,0.483,3,<3 mins
8/1/2025 16:20,L2,L2-N,4,17,0,0,4.8,0.257,6,<6 mins
8/1/2025 16:20,L1,L1-A,4,17,0,0,2,0.46,3,<3 mins
8/1/2025 16:20,L1,L1-B,4,17,0,0,1,0.539,2,<2 mins
8/1/2025 16:20,L1,L1-C,4,17,0,0,1,0.549,4,<4 mins
8/1/2025 16:20,L1,L1-D,4,17,0,0,2.8,0.431,4,<4 mins
8/1/2025 16:20,L1,L1-E,4,17,0,0,3.1,0.376,3,<3 mins
8/1/2025 16:20,L1,L1-F,4,17,0,0,3.4,0.398,5,<5 mins
8/1/2025 16:20,L1,L1-G,4,17,0,0,3.6,0.331,5,<5 mins
8/1/2025 16:20,L1,L1-H,4,17,0,0,1,0.497,3,<3 mins
8/1/2025 16:20,L1,L1-I,4,17,0,0,1,0.53,4,<4 mins
8/1/2025 16:20,L1,L1-J,4,17,0,0,1,0.518,3,<3 mins
8/1/2025 16:20,L1,L1-K,4,17,0,0,4.7,0.283,6,<6 mins
8/1/2025 16:20,GF,GF-A,2,17,0,0,2,0.461,1,<1 mins
8/1/2025 16:20,GF,GF-B,2,17,0,0,1,0.475,3,<3 mins
8/1/2025 16:20,GF,GF-C,2,17,0,0,1,0.5,2,<2 mins
8/1/2025 16:20,GF,GF-D,2,17,0,0,3.8,0.344,7,<7 mins
8/1/2025 16:20,GF,GF-E,2,17,0,0,4.4,0.313,5,<5 mins
8/1/2025 16:20,GF,GF-G,2,17,0,0,3.2,0.384,6,<6 mins
8/1/2025 16:20,GF,GF-H,2,17,0,0,1,0.492,4,<4 mins
8/1/2025 16:20,GF,GF-I,2,17,0,0,1,0.501,3,<3 mins
8/1/2025 16:20,GF,GF-J,2,17,0,0,1,0.504,2,<2 mins
8/1/2025 16:20,GF,GF-K,2,17,0,0,4.2,0.309,7,<7 mins
8/1/2025 16:20,LG,LG-A,5,17,0,0,2,0.372,3,<3 mins
8/1/2025 16:20,LG,LG-B,5,17,0,0,2.2,0.384,6,<6 mins
8/1/2025 16:20,LG,LG-C,5,17,0,0,2.5,0.353,3,<3 mins
8/1/2025 16:20,LG,LG-D,5,17,0,0,1,0.478,2,<2 mins
8/1/2025 16:20,LG,LG-E,5,17,0,0,1,0.485,3,<3 mins
8/1/2025 16:20,LG,LG-F,5,17,0,0,3.2,0.349,5,<5 mins
8/1/2025 16:20,LG,LG-G,5,17,0,0,3.4,0.338,5,<5 mins
8/1/2025 16:20,LG,LG-H,5,17,0,0,1,0.506,1,<1 mins
8/1/2025 16:20,LG,LG-I,5,17,0,0,1,0.497,2,<2 mins
8/1/2025 16:20,LG,LG-J,5,17,0,0,4.1,0.277,5,<5 mins
8/1/2025 16:20,LG,LG-K,5,17,0,0,4.3,0.285,6,<6 mins
8/1/2025 16:20,LG,LG-L,5,17,0,0,4.5,0.246,8,<8 mins
8/1/2025 16:20,LG,LG-M,5,17,0,0,4.8,0.237,5,<5 mins
8/1/2025 16:25,L3,L3-A,9,15,0,0,2,0.36,4,<4 mins
8/1/2025 16:25,L3,L3-B,9,15,0,0,2.2,0.387,3,<3 mins
8/1/2025 16:25,L3,L3-C,9,15,0,0,2.4,0.34,4,<4 mins
8/1/2025 16:25,L3,L3-D,9,15,0,0,2.6,0.352,4,<4 mins
8/1/2025 16:25,L3,L3-E,9,15,0,0,1,0.431,3,<3 mins
8/1/2025 16:25,L3,L3-F,9,15,0,0,1,0.481,1,<1 mins
8/1/2025 16:25,L3,L3-G,9,15,0,0,3.2,0.312,5,<5 mins
8/1/2025 16:25,L3,L3-H,9,15,0,0,3.4,0.281,6,<6 mins
8/1/2025 16:25,L3,L3-I,9,15,0,0,3.6,0.261,6,<6 mins
8/1/2025 16:25,L3,L3-J,9,15,0,0,3.8,0.276,3,<3 mins
8/1/2025 16:25,L3,L3-K,9,15,0,0,4,0.276,4,<4 mins
8/1/2025 16:25,L3,L3-L,9,15,0,0,1,0.447,4,<4 mins
8/1/2025 16:25,L3,L3-M,9,15,0,0,1,0.431,3,<3 mins
8/1/2025 16:25,L3,L3-N,9,15,0,0,4.6,0.248,3,<3 mins
8/1/2025 16:25,L3,L3-O,9,15,0,0,4.8,0.241,4,<4 mins
8/1/2025 16:25,L2,L2-A,5,15,0,0,2,0.433,4,<4 mins
8/1/2025 16:25,L2,L2-B,5,15,0,0,2.2,0.421,3,<3 mins
8/1/2025 16:25,L2,L2-C,5,15,0,0,2.4,0.394,5,<5 mins
8/1/2025 16:25,L2,L2-D,5,15,0,0,1,0.505,4,<4 mins
8/1/2025 16:25,L2,L2-E,5,15,0,0,1,0.482,1,<1 mins
8/1/2025 16:25,L2,L2-F,5,15,0,0,3.1,0.379,4,<4 mins
8/1/2025 16:25,L2,L2-G,5,15,0,0,3.3,0.35,3,<3 mins
8/1/2025 16:25,L2,L2-H,5,15,0,0,3.5,0.327,4,<4 mins
8/1/2025 16:25,L2,L2-I,5,15,0,0,3.7,0.322,3,<3 mins
8/1/2025 16:25,L2,L2-J,5,15,0,0,3.9,0.324,7,<7 mins
8/1/2025 16:25,L2,L2-K,5,15,0,0,4.1,0.284,3,<3 mins
8/1/2025 16:25,L2,L2-L,5,15,0,0,1,0.488,3,<3 mins
8/1/2025 16:25,L2,L2-M,5,15,0,0,1,0.499,5,<5 mins
8/1/2025 16:25,L2,L2-N,5,15,0,0,4.8,0.269,3,<3 mins
